인허가일자,영업상태명,폐업일자,소재지전체주소,사업장명,업태구분명,시설총규모
2014-05-16,영업/정상,,인천광역시 부평구 부개동 12-176 1층,교촌치킨 부개3동점,호프/통닭,99.69
2013-05-02,영업/정상,,인천광역시 부평구 부개동 23-18번지 1층,맘스터치부개점,통닭(치킨),42.07
2003-11-12,영업/정상,,인천광역시 미추홀구 관교동 321-5,교촌치킨,통닭(치킨),52.0
2014-01-21,영업/정상,,인천광역시 부평구 부평동 606-19 1층,푸라닭 인천부평6동점,호프/통닭,40.8
2000-10-02,영업/정상,,인천광역시 남동구 만수동 1078-10 107호,굽네치킨 만수1호점,통닭(치킨),38.96
2008-03-21,영업/정상,,인천광역시 남동구 논현동 614-3 1층일부,굽네치킨 논현고잔1호점,통닭(치킨),51.87
2015-03-05,영업/정상,,인천광역시 서구 가좌동 7번지 한신휴플러스 403동 105호,맘스터치가좌점,통닭(치킨),54.79
2005-11-09,영업/정상,,인천광역시 미추홀구 주안동 1561-22번지,네네치킨,통닭(치킨),22.0
2014-08-18,영업/정상,,인천광역시 부평구 부평동 889-5 1층,굽네치킨(부평4동점),호프/통닭,42.31
2014-06-25,영업/정상,,"인천광역시 연수구 동춘동 925번지 한양아파트상가, 지상1층 116호",페리카나(대우삼환점),통닭(치킨),25.08
2018-02-26,영업/정상,,인천광역시 동구 송림동 234-1번지,교촌치킨,호프/통닭,135.99
2016-09-23,영업/정상,,인천광역시 서구 검암동 596-3번지,맘스터치 검암점,기타,45.08
2014-03-17,영업/정상,,인천광역시 남동구 논현동 652-7번지 1층일부,네네치킨앤봉구스밥버거 논현택지점,통닭(치킨),40.73
2016-04-05,영업/정상,,인천광역시 서구 연희동 801-1,노랑통닭,호프/통닭,52.0
2003-06-12,영업/정상,,인천광역시 미추홀구 학익동 251-39,네네치킨 학익점,호프/통닭,43.77
2011-05-18,영업/정상,,인천광역시 서구 검암동 643-2번지 우주프라자 104호,페리카나치킨,통닭(치킨),51.0
2013-05-30,영업/정상,,인천광역시 미추홀구 용현동 152-1,페리카나 용현1점,통닭(치킨),26.44
2007-12-20,영업/정상,,인천광역시 연수구 연수동 574-1 지상1층,굽네치킨,통닭(치킨),37.19
2003-06-10,영업/정상,,인천광역시 미추홀구 용현동 565-11,네네치킨 앤 봉구스밥버거 용현점,통닭(치킨),29.67
2010-10-01,영업/정상,,인천광역시 연수구 옥련동 371번지 지상1층 101호,자담치킨 인천옥련점,통닭(치킨),56.97
2008-04-25,영업/정상,,인천광역시 동구 송림동 59-24 (1층),네네치킨 송림점,호프/통닭,23.21
2013-07-24,영업/정상,,인천광역시 연수구 옥련동 340-2 현프라자 106호,굽네치킨,통닭(치킨),64.37
1994-07-25,영업/정상,,인천광역시 서구 가정동 505-4,교촌치킨석남가정점,통닭(치킨),150.0
2008-04-02,영업/정상,,인천광역시 동구 송림동 55-227 (1층),송림점 페리카나,호프/통닭,21.96
2015-07-02,영업/정상,,인천광역시 연수구 연수동 612-5 지상1층 103호,푸라닭 인천연수점,호프/통닭,35.09
2006-05-25,영업/정상,,광주광역시 북구 용봉동 1399-1 외1필지 (1층),굽네치킨용봉점,호프/통닭,110.97
2017-08-24,영업/정상,,광주광역시 남구 봉선동 480번지 더플레이스 102호,노랑통닭,호프/통닭,81.72
2017-09-05,영업/정상,,광주광역시 남구 봉선동 1069-3 1층,자담치킨,호프/통닭,54.11
2018-05-24,영업/정상,,경상남도 진주시 초전동 1704-7번지 1층 일부,교촌치킨초장점,호프/통닭,171.23
1991-04-10,영업/정상,,경상남도 김해시 무계동 278번지,페리카나치킨,한식,36.0
1996-07-02,영업/정상,,경상남도 김해시 주촌면 선지리 452-4,황놀부설렁탕&페리카나치킨,한식,132.04
1997-05-01,영업/정상,,경상남도 통영시 도천동 1021번지 영생상가 111호,페리카나치킨,패스트푸드,39.93
1996-04-23,영업/정상,,경상남도 김해시 삼방동 164-10,노랑통닭 인제대점,통닭(치킨),17.5
2018-04-16,영업/정상,,경상남도 진주시 초전동 1633-9번지 1층 일부,노랑통닭초전점,호프/통닭,62.2
2009-09-10,영업/정상,,경상남도 진주시 가좌동 552-2 번지(2층),맘스터치진주경상대점,호프/통닭,199.4
2002-01-04,영업/정상,,경상남도 진주시 신안동 439-7 1층 일부,교촌치킨(신안평거점),통닭(치킨),177.96
2007-10-25,영업/정상,,경상남도 진주시 하대동 317-40번지 (1층일부),굽네치킨(하대초장점),통닭(치킨),30.18
2016-06-17,영업/정상,,경상남도 김해시 외동 1264 2층,맘스터치(울산지사 김해신세계백화점),호프/통닭,82.4
2001-03-14,영업/정상,,경상남도 진주시 인사동 145-5 1층일부,교촌치킨이현인사점,호프/통닭,72.6
2008-02-27,영업/정상,,경상남도 진주시 금산면 장사리 963-1번지 상가107동101호(1층일부),금산점 굽네치킨,통닭(치킨),29.6
2009-10-29,영업/정상,,경상남도 진주시 상대동 238-3번지 번지(1층일부),교촌치킨상대점,한식,88.76
2008-02-18,영업/정상,,경상남도 진주시 상대동 302-17,상대점굽네치킨,통닭(치킨),57.26
2016-09-02,영업/정상,,경상남도 양산시 물금읍 물금리 885-1번지 1층,굽네치킨 양산물금점,호프/통닭,88.32
2016-01-06,영업/정상,,경상남도 양산시 물금읍 물금리 873-2번지,맘스터치 물금역점,분식,37.9
2001-03-07,영업/정상,,경상남도 진주시 신안동 421-2번지 번지(1층일부),네네치킨신안점,통닭(치킨),51.2
1999-08-11,영업/정상,,경상남도 김해시 부원동 607-3번지,교촌치킨 부원봉황점,호프/통닭,72.12
2008-02-11,영업/정상,,경상남도 거제시 고현동 961-140,노랑통닭 고현점,호프/통닭,63.3
1999-05-26,영업/정상,,경상남도 거제시 고현동 406-18번지 (1층),교촌치킨 고현상동점,호프/통닭,133.38
2006-09-15,영업/정상,,경상남도 진주시 주약동 156-12 나호1층일부,"굽네치킨 칠암,망경점",통닭(치킨),53.0
2010-05-11,영업/정상,,"경상남도 진주시 칠암동 448 번지 외 1필지씨티펄상가2층(201,202,203호)",맘스터치진주과기대점,호프/통닭,138.6
2006-08-11,영업/정상,,경상남도 거제시 옥포동 160-1번지 (1층),교촌치킨 옥포점,호프/통닭,77.08
2005-06-17,영업/정상,,경상남도 진주시 상봉동 1043-1 1층일부,네네치킨,통닭(치킨),25.16
2008-01-11,영업/정상,,경상남도 거제시 옥포동 507-14번지,굽네치킨(거제옥포점),통닭(치킨),34.96
1995-05-13,영업/정상,,"경상남도 남해군 남해읍 서변리 149-1번지 , 외1필지",페리카나,통닭(치킨),67.34
2004-01-02,영업/정상,,경상남도 김해시 삼계동 1467-2,노랑통닭,호프/통닭,29.9
2015-02-24,영업/정상,,경상남도 양산시 북정동 886-5,맘스터치 양산북정점,패스트푸드,95.04
2015-08-26,영업/정상,,"경상남도 양산시 상북면 석계리 257번지 , 1층",맘스터치 양산석계점,분식,114.25
2003-06-16,영업/정상,,경상남도 양산시 물금읍 범어리 721-1,페리카나범어점,호프/통닭,40.0
2015-06-05,영업/정상,,경상남도 양산시 평산동 105-4,교촌치킨 평산점,호프/통닭,133.86
2015-03-23,영업/정상,,"경상남도 양산시 북부동 448-15 ,1층",맘스터치 남부시장점,패스트푸드,80.25
2010-12-28,영업/정상,,경상남도 진주시 대안동 14-7 번지(2층일부),맘스터치대안점,경양식,125.94
2018-05-21,영업/정상,,경상남도 사천시 정동면 예수리 545-41,노랑통닭사천점,호프/통닭,45.14
2014-10-14,영업/정상,,경상남도 사천시 벌리동 47-1,자담치킨삼천포점,한식,53.34
2015-04-09,영업/정상,,"경상남도 양산시 물금읍 가촌리 1263-4 , 1층",네네치킨 증산1호점,호프/통닭,45.92
2001-12-03,영업/정상,,경상남도 김해시 삼정동 603-5번지,푸라닭 김해삼정점,호프/통닭,82.88
2001-12-01,영업/정상,,경상남도 김해시 내동 1143-1 서울빌딩 103호,노랑통닭,통닭(치킨),62.84
1997-07-30,영업/정상,,경상북도 울진군 후포면 후포리 623-130,페리카나(후포점),호프/통닭,64.3
1996-12-17,영업/정상,,경상북도 울진군 북면 부구리 224-5,네네치킨북면점,호프/통닭,33.95
1990-01-04,영업/정상,,경상북도 경주시 동부동 75-8,페리카나치킨,기타,25.55
2015-06-02,영업/정상,,경상북도 구미시 봉곡동 378-7 봉곡프라자 1층 2호,노랑통닭봉곡점,호프/통닭,74.9
2003-12-29,영업/정상,,경상북도 영덕군 영덕읍 남석리 228-1,네네치킨,통닭(치킨),99.25
2017-03-20,영업/정상,,경상북도 울진군 울진읍 읍내리 576-13,교촌치킨,호프/통닭,45.05
2015-11-11,영업/정상,,경상북도 의성군 의성읍 후죽리 470-6,교촌치킨 의성점,호프/통닭,72.25
2017-02-07,영업/정상,,경상북도 울진군 죽변면 죽변리 272-8번지,페리카나 치킨,호프/통닭,27.98
2003-12-11,영업/정상,,경상북도 청도군 청도읍 고수리 478-42번지,네네치킨 청도점,통닭(치킨),25.96
2016-04-28,영업/정상,,경상북도 구미시 봉곡동 273-2번지 1층 101호,굽네치킨봉곡점,호프/통닭,32.2
2017-05-08,영업/정상,,경상북도 영주시 가흥동 1810-1 2층,굽네치킨영주가흥점,호프/통닭,54.95
1995-05-10,영업/정상,,경상북도 영덕군 강구면 강구리 453번지,페리카나통닭,호프/통닭,26.6
2018-05-24,영업/정상,,경상북도 영덕군 영덕읍 덕곡리 318-1,맘스터치,기타,93.0
2002-10-09,영업/정상,,경상북도 의성군 의성읍 중리리 693-5번지,맘스터치 의성점,통닭(치킨),43.75
2015-04-17,영업/정상,,경상북도 구미시 비산동 369-5 1층,네네치킨공단비산점,통닭(치킨),88.2
1994-02-02,영업/정상,,경상북도 영주시 부석면 소천리 381-7,페리카나치킨부석점,호프/통닭,39.27
1998-12-18,영업/정상,,경상북도 구미시 원평동 84-5번지 1층,교촌치킨원평점,통닭(치킨),89.9
2013-04-02,영업/정상,,경상북도 영주시 풍기읍 성내리 48번지 외1필지,굽네치킨풍기점,호프/통닭,62.06
1998-04-25,영업/정상,,경상북도 영주시 휴천동 642-363 외1필지,자담치킨영주점,호프/통닭,77.1
1985-03-25,영업/정상,,경상북도 영주시 풍기읍 성내리 51-17,페리카나풍기점,호프/통닭,25.5
2000-09-08,영업/정상,,경상북도 의성군 단촌면 하화리 1148-12번지,페리카나치킨,기타,13.64
1990-09-14,영업/정상,,경상북도 의성군 다인면 서릉리 147-13번지,페리카나,통닭(치킨),69.3
1991-05-27,영업/정상,,경상북도 울진군 매화면 매화리 1165-17번지,페리카나(원남점),호프/통닭,25.65
2011-07-13,영업/정상,,경상북도 영덕군 영해면 성내리 481-3번지,영덕 영해점 굽네치킨,통닭(치킨),53.51
2011-03-08,영업/정상,,경상북도 영주시 휴천동 642-129번지,굽네치킨영주휴천점,호프/통닭,34.92
1993-02-20,영업/정상,,경상북도 영덕군 영덕읍 남석리 123-1,페리카나치킨점,호프/통닭,53.1
1994-10-19,영업/정상,,경상북도 청송군 청송읍 월막리 225번지,페리카나양념통닭,한식,28.38
2006-08-11,영업/정상,,경상북도 청도군 청도읍 고수리 152-27,경북청도 굽네치킨,통닭(치킨),75.24
1997-04-01,영업/정상,,경상북도 영주시 가흥동 530 시영아파트상가 나동 102호,페리카나가흥점,호프/통닭,31.38
2017-07-18,영업/정상,,경상북도 의성군 의성읍 후죽리 628-10,노랑통닭 경북의성점,호프/통닭,44.8
1999-12-14,영업/정상,,경상북도 봉화군 봉화읍 내성리 236-17번지,페리카나양념통닭,통닭(치킨),41.97
1996-12-13,영업/정상,,부산광역시 사상구 모라동 1328-21,자담치킨,호프/통닭,47.62
2009-09-17,영업/정상,,부산광역시 영도구 청학동 536번지 신도브래뉴 116동 112호,청학점 굽네치킨,통닭(치킨),33.51
1997-06-28,영업/정상,,부산광역시 북구 금곡동 57-6번지,교촌치킨 금곡점,횟집,64.25
2004-08-10,영업/정상,,부산광역시 북구 화명동 2271-1 에이스타운106호,노랑통닭화명점,정종/대포집/소주방,43.24
2012-05-17,영업/정상,,부산광역시 강서구 명지동 3256-5,교촌치킨명지신도시점,통닭(치킨),83.72
2001-11-15,영업/정상,,부산광역시 동래구 안락동 471-41번지,교촌치킨,통닭(치킨),60.51
2004-07-28,영업/정상,,부산광역시 영도구 영선동1가 69-2,교촌치킨(봉래 영선점),통닭(치킨),83.64
1994-10-13,영업/정상,,부산광역시 영도구 동삼동 355-5번지,노랑통닭(동삼점),통닭(치킨),58.18
2000-11-10,영업/정상,,부산광역시 영도구 남항동1가 126-9,푸라닭 부산남항점,호프/통닭,63.6
2000-10-11,영업/정상,,부산광역시 영도구 동삼동 219-146번지 대성베른시티,교촌치킨,호프/통닭,68.64
1999-07-31,영업/정상,,부산광역시 사상구 덕포동 419-6,맘스터치 피자 앤 치킨 덕포역점,한식,28.38
1995-07-07,영업/정상,,부산광역시 북구 구포동 1213-18번지,맘스터치치킨,통닭(치킨),12.5
1998-03-23,영업/정상,,부산광역시 남구 대연동 512-7,굽네치킨(대연2호점),경양식,65.2
1997-04-01,영업/정상,,부산광역시 북구 구포동 1228-1번지,교촌치킨,통닭(치킨),28.05
2009-06-23,영업/정상,,부산광역시 강서구 신호동 243-13 102호,푸라닭 부산신호명지점,통닭(치킨),44.17
1984-04-16,영업/정상,,부산광역시 영도구 청학동 21-76,푸라닭 부산청학점,호프/통닭,50.95
1996-06-11,영업/정상,,부산광역시 남구 대연동 539-7,자담치킨 경성부경대점,한식,29.12
2002-10-24,영업/정상,,부산광역시 동래구 온천동 1411-47,교촌치킨 온천점,통닭(치킨),145.49
2013-10-08,영업/정상,,부산광역시 사상구 주례동 80-65번지,맘스터치 경남정보대점,통닭(치킨),49.0
2010-11-01,영업/정상,,부산광역시 영도구 동삼동 322-42번지,네네치킨영도동삼점,통닭(치킨),41.7
1990-02-09,영업/정상,,부산광역시 동래구 사직동 78-19,푸라닭 부산사직점,호프/통닭,54.0
1995-02-09,영업/정상,,부산광역시 사상구 주례동 55-140,노랑통닭,호프/통닭,40.52
1991-12-16,영업/정상,,부산광역시 사하구 신평동 161-98번지,페리카나,기타,27.69
1990-11-10,영업/정상,,부산광역시 동래구 수안동 34-1번지,굽네치킨(수민점),통닭(치킨),26.5
2007-11-23,영업/정상,,대전광역시 동구 가오동 570,노랑통닭 대전가오점,한식,126.79
2007-11-21,영업/정상,,대전광역시 동구 가오동 235-12,교촌치킨가오천동점,통닭(치킨),97.6
1992-12-01,영업/정상,,대전광역시 동구 판암동 234번지,페리카나,통닭(치킨),30.4
2010-12-23,영업/정상,,대전광역시 동구 자양동 198-38,네네치킨 우송대점,통닭(치킨),49.0
2010-03-16,영업/정상,,대전광역시 동구 가양동 88-1 조일(아)상가A동1층4호,교촌치킨 비래점,호프/통닭,35.0
2010-11-30,영업/정상,,대전광역시 동구 용운동 290-10,굽네치킨,통닭(치킨),42.0
2011-04-15,영업/정상,,대전광역시 동구 가양동 87-1번지,네네치킨,통닭(치킨),33.6
2007-08-21,영업/정상,,대전광역시 동구 가오동 533,페리카나치킨,한식,24.16
2009-10-13,영업/정상,,대전광역시 동구 가양동 31-5,페리카나 비래가양점,한식,45.9
2009-07-21,영업/정상,,대전광역시 동구 가오동 461번지,굽네치킨 가오점,통닭(치킨),61.67
2017-04-19,영업/정상,,대구광역시 남구 대명동 168-5번지,60계치킨대명봉덕점,호프/통닭,35.73
2002-02-08,영업/정상,,대구광역시 남구 대명동 1890-11,맘스터치,기타,104.37
1996-01-03,영업/정상,,대구광역시 중구 동인동3가 0238-0002번지 지상1층,페리카나,통닭(치킨),38.28
