인허가일자,폐업일자,상세영업상태명,소재지전체주소,사업장명
2011-01-25,,영업중,서울특별시 강남구 도곡동 467-7 B201-2호,"버핏그라운드 도곡, 팀버핏 도곡"
2011-02-09,,영업중,서울특별시 강남구 대치동 924-1번지 요안빌딩 지하1층,J Gym(249)
2011-02-11,,영업중,서울특별시 강남구 논현동 203번지 지하2층,MK 휘트니스(250)
2014-11-25,,영업중,서울특별시 강남구 청담동 122번지 3층,청담 엑티브짐
2011-11-14,,영업중,서울특별시 강남구 역삼동 671-12번지 2층,JACEANNA Personal training(269)
2011-12-12,,영업중,서울특별시 강남구 역삼동 761-18번지 강남프라자 501호,맥스 퍼스널 트레이닝 스튜디오(271)
2007-05-11,,영업중,서울특별시 도봉구 창동 501-20,스마일보이짐 창동점
2016-07-12,,영업중,서울특별시 도봉구 방학동 720-1번지 대상타운현대아파트,D-GYM
2011-02-25,,영업중,서울특별시 강남구 개포동 12-4 석탑프라자 7층,피트니스 메이트
2012-05-03,,영업중,서울특별시 강남구 신사동 566-31,휘트니스2.0
2012-06-21,,영업중,서울특별시 강남구 역삼동 790-2 B1,에프엘짐 역삼점
2011-12-16,,영업중,서울특별시 강남구 도곡동 168번지 SK리더스뷰상가 2층 201호,포에테스(272)
2012-02-24,,영업중,서울특별시 강남구 대치동 890-60번지 B1,어썸어스 스튜디오
2012-02-27,,영업중,서울특별시 강남구 논현동 5번지 페이토빌딩 B02호,머슬맥스튜디오(284)
2012-03-15,,영업중,서울특별시 강남구 역삼동 642,AC호텔 바이메리어트 서울강남
2011-03-17,,영업중,서울특별시 강남구 신사동 663-16번지,JP Gym(255)
2015-06-17,,영업중,서울특별시 강남구 도곡동 914-2번지 지층 B102호,베드로크리닉(413)
2012-06-21,,영업중,서울특별시 강남구 대치동 316번지 은마상가 편의동 103호,대치 인
2012-06-21,,영업중,서울특별시 강남구 대치동 507-2번지 B2,투엑스 휘트니스(293)
2012-03-16,,영업중,서울특별시 강남구 역삼동 834-34,저스트짐 하드코어
2013-05-14,,영업중,서울특별시 강남구 신사동 600-6,STEADY(스테디)
2013-05-22,,영업중,서울특별시 강남구 청담동 125-4번지 5층,슬림앤스트롱(328)
2011-05-20,,영업중,서울특별시 강남구 청담동 68-8번지 키즈12 빌딩 6층,헬스 IHL PT studio
2015-11-23,,영업중,서울특별시 강남구 역삼동 645-19번지 401호,그레이스 프라이빗 짐(427)
2015-11-27,,영업중,서울특별시 강남구 삼성동 108-2번지 B101호,발레핏 코리아(424)
2015-11-30,,영업중,서울특별시 강남구 역삼동 755 지하1층,주식회사 비나이더 역삼
2005-09-23,,영업중,서울특별시 강남구 역삼동 641-11 2층,드림팩토리짐
2012-11-13,,영업중,"서울특별시 강남구 논현동 122-8 동화상가1 B01,B03,B04,B05호",논현역점 스포애니 주)케이디스포츠
2008-03-14,,영업중,서울특별시 강남구 역삼동 788-16 원경빌딩 B1,역삼 스포애니 주)케이디스포츠
2013-05-27,,영업중,서울특별시 강남구 역삼동 708-32번지 3층,일모션(329)
2013-06-05,,영업중,서울특별시 강남구 대치동 623번지 남서울종합시장 3층8호,코지짐(330)
2013-06-21,,영업중,서울특별시 강남구 청담동 91-4번지,최용욱PTS(331)
2006-03-13,,영업중,서울특별시 강남구 청담동 40-3번지,앤드핏 청담
2016-05-17,,영업중,서울특별시 강남구 역삼동 651-3 B2층,오브 휘트니스
2013-01-23,,영업중,서울특별시 강남구 논현동 87-8번지 구연빌딩 5층,드림스타 휘트니스(323)
2016-10-07,,영업중,서울특별시 강남구 역삼동 646-14,엑스퍼티짐
2014-07-03,,영업중,서울특별시 강남구 삼성동 32-16 지하2층,Felix Gym
2014-07-10,,영업중,서울특별시 강남구 청담동 11-31번지 지하1층,원바디 퍼스널 트레이닝 스튜디오(378)
2014-07-14,,영업중,서울특별시 강남구 청담동 11-17,모스트피티랩(379)
2014-11-19,,영업중,서울특별시 강남구 청담동 125-7번지,매드짐(MAD GYM)
2017-12-29,,영업중,서울특별시 강남구 논현동 119-2번지 HS TOWER,머슬마인드 강남구청점
2016-07-20,,영업중,서울특별시 강남구 삼성동 153-44번지 3층,1984PTstudio(461)
2014-12-03,,영업중,서울특별시 강남구 도곡동 902-124번지 2층,서프라이즈짐
2015-01-07,,영업중,서울특별시 강남구 삼성동 157-27 브이플렉스,김세컨 파트너스
2018-03-12,,영업중,서울특별시 강남구 대치동 908-20 대치 EM 프라자,휴메이크 휘트니스
2018-03-29,,영업중,서울특별시 강남구 대치동 889-56번지 더 나인 오피스텔 201호,"펫버닝(201호,202호)"
2016-07-26,,영업중,서울특별시 강남구 역삼동 837-2 B1층,알파짐(ARPA GYM)
2016-07-27,,영업중,"서울특별시 강남구 논현동 257-17번지 지하1,2층",하와이짐(462)
2016-08-02,,영업중,서울특별시 강남구 청담동 20-13번지 B1층,(주)제이브로짐
2015-03-18,,영업중,서울특별시 강남구 신사동 662-11번지 3층,No.1 GYM(402)
2018-04-25,,영업중,서울특별시 강남구 역삼동 735-11번지 신일유토빌,바디트레인
2015-03-30,,영업중,서울특별시 강남구 역삼동 827-58,애니바디캔 크로스핏(403)
2015-04-01,,영업중,서울특별시 강남구 청담동 100-14번지 지하1층,프라이멀짐(404)
2015-04-07,,영업중,서울특별시 강남구 논현동 61-6번지 3층,바디스 20 EMS(406)
2007-03-05,,영업중,서울특별시 강남구 논현동 63-8번지 지상 3층,나누리운동센터(176)
2015-05-04,,영업중,서울특별시 강남구 신사동 657-29번지 지하1층,겟업(GET UP)
2015-05-11,,영업중,서울특별시 강남구 청담동 92-22번지 5층,모즈메디짐(409)
2015-06-25,,영업중,서울특별시 강남구 대치동 989-2 지하1층,대치동점 스포애니 주)케이디스포츠
2015-07-09,,영업중,서울특별시 강남구 대치동 952-2번지 B102호,엑티브짐(416)
2007-06-05,,영업중,서울특별시 강남구 도곡동 957-14번지 12층,유나이티드스포츠센터(178)
2007-06-07,,영업중,서울특별시 강남구 논현동 221-5 M빌딩 B2,아인스 휘트니스
2003-02-28,,영업중,서울특별시 강남구 압구정동 408번지,유휘트니스(123)
2015-10-14,,영업중,서울특별시 강남구 논현동 278-19 지하1층,휴메이크 휘트니스(420)
2015-12-10,,영업중,서울특별시 강남구 대치동 908-7번지 지하1층,유니핏 선릉점
2015-12-15,,영업중,"서울특별시 강남구 논현동 234-4번지 2,3층",(주)올어바웃바디
2009-08-24,,영업중,"서울특별시 강남구 역삼동 826-26 지하1,2층",헬스보이짐 강남역점
2003-04-17,,영업중,서울특별시 강북구 미아동 838-4 제일은행삼양동지점,아크로짐 미아점 24시 휘트니스
2003-07-26,,영업중,서울특별시 강북구 미아동 7-5번지 대지빌딩 4층,소울 휘트니스
2010-04-13,,영업중,서울특별시 강북구 번동 418-3번지,고릴라멀티짐
2010-06-03,,영업중,서울특별시 강북구 번동 418-1 코스타타워,수유역점 스포애니 주)케이디스포츠
2012-07-26,,영업중,서울특별시 강북구 미아동 836-10,열정PT
2006-08-22,,영업중,서울특별시 강북구 미아동 670-28번지 행전빌딩 4층,플로리다 피트니스
2006-10-02,,영업중,서울특별시 강북구 수유동 340-9번지,삼각산 헬스타운
2009-12-18,,영업중,서울특별시 강북구 미아동 35-4번지,에너메카
1994-04-25,,영업중,서울특별시 강북구 수유동 381-2번지,가인
1995-04-25,,영업중,서울특별시 강북구 미아동 703-31,현대 휘트니스
2007-01-16,,영업중,서울특별시 강남구 역삼동 831-3 한국빌딩 지하2층,강남역1호점 스포애니 주)케이디스포츠
2018-05-18,,영업중,서울특별시 동작구 대방동 501번지 대림아파트(상가동),미라주 휘트니스
2018-05-30,,영업중,서울특별시 동작구 상도동 322-19 성대빌딩,바디앤짐
2018-06-29,,영업중,서울특별시 동작구 노량진동 125-17번지 백봉사,아이언짐2관
2012-03-27,,영업중,"서울특별시 노원구 상계동 731-3번지 , 지1층",에이블짐 노원역 2호점
2012-10-25,,영업중,서울특별시 노원구 공릉동 661-8번지 동신빌딩 6층호,위짐(we Gym)
2013-02-20,,영업중,서울특별시 노원구 중계동 364-17번지 유경 4층호,고릴라멀티짐
2013-02-27,,영업중,서울특별시 노원구 중계동 364-14 중계6단지주공아파트 상가동 2층,시티짐
2013-03-05,,영업중,서울특별시 노원구 상계동 668 301~4호,꿀핏휘트니스 노원 마들역점
2013-10-30,,영업중,서울특별시 노원구 중계동 509-1번지,에이블짐 휘트니스
2014-01-14,,영업중,서울특별시 노원구 상계동 -402번지,FITNESS GOJIB
2014-01-16,,영업중,서울특별시 노원구 상계동 337번지 다나빌딩 지하1층,에이블짐 휘트니스
1998-06-29,,영업중,서울특별시 동작구 상도동 408 삼호상가202,명문헬스클럽
2009-03-12,,영업중,서울특별시 동작구 신대방동 719번지 동작상떼빌아파트 105동 B101호,성원상떼빌 휘트니스
2014-02-05,,영업중,서울특별시 노원구 상계동 1118-97,카인드짐 24시 휘트니스 수락산역점
2014-06-12,,영업중,서울특별시 노원구 상계동 359번지,FITNESS 510 김정민 퍼스널 트레이닝
2014-07-03,,영업중,서울특별시 노원구 상계동 764-1 지하2층,MVGYM
2014-09-05,,영업중,서울특별시 노원구 상계동 110-9번지,휘트니스앤짐
2012-12-05,,영업중,서울특별시 강남구 도곡동 467-10 우성리빙텔 B101호,파프짐 도곡점
2012-12-17,,영업중,서울특별시 강남구 삼성동 120-17번지 지하1층,하프 앤 더블(319)
2013-01-02,,영업중,서울특별시 강남구 신사동 665-1,업투 압구정로데오역점
2013-01-09,,영업중,서울특별시 강남구 개포동 655-3번지 2층,투엑스휘트니스컨설팅(주)
2017-11-07,,영업중,서울특별시 노원구 상계동 292-1번지 와우쇼핑몰,와우짐
2018-07-19,,영업중,서울특별시 노원구 상계동 1289번지 상계불암대림아파트 상가동 206호,K.B샵
2014-03-11,,영업중,"서울특별시 강남구 세곡동 281-4 강남리더스프라자 501,502,503호",팔로우짐
2016-07-13,,영업중,서울특별시 강남구 논현동 111-13번지,루카(LK)스포츠
2017-06-16,,영업중,서울특별시 강남구 대치동 908-20번지 대치 EM 프라자,이엠핏&필라테스
2017-07-05,,영업중,서울특별시 강남구 논현동 149-17,건강한너
2016-07-13,,영업중,서울특별시 강남구 대치동 901-67 성도빌딩,슈퍼코어
2004-07-21,,영업중,서울특별시 강북구 수유동 544-1번지,Double 휘트니스 클럽
2004-08-30,,영업중,서울특별시 강북구 수유동 185-1,노블휘트니스클럽
2014-12-31,,영업중,서울특별시 동작구 흑석동 332 지1층,해가든짐
2015-01-20,,영업중,서울특별시 동작구 노량진동 222-17,코드짐
2008-10-15,,영업중,서울특별시 강남구 도곡동 542번지 2층,에스화인센터(194)
2008-10-31,,영업중,서울특별시 강남구 역삼동 837-19번지 역삼르메이에르타운 지층,프라이어강남점(195)
2008-11-17,,영업중,서울특별시 강남구 삼성동 163번지 에스빌딩 2층,힐리언스코어운동센타(삼성점)(196)
2013-07-03,,영업중,서울특별시 강남구 대치동 935-28,The one gym 대치
2015-06-30,,영업중,서울특별시 동작구 신대방동 565 우성상가 205호,짐퍼스트 동작점
2015-08-28,,영업중,서울특별시 동작구 신대방동 607-26 4층,엠에이치 토탈 휘트니스 신대방
2015-10-05,,영업중,서울특별시 동작구 상도동 365-2번지 9층,플러스버닝 퍼스널트레이닝
2015-10-12,,영업중,서울특별시 동작구 상도동 489-9번지 3층,양성주 휘트니스
2016-01-21,,영업중,서울특별시 동작구 상도동 530,러너 피트니스
2003-02-27,,영업중,서울특별시 동작구 상도동 325-4 2층,피렉스휘트니스센터
2003-03-05,,영업중,서울특별시 동작구 노량진동 330 삼익프라자 2층 223~227호,슈트짐(SUIT GYM)
2013-07-29,,영업중,서울특별시 강남구 신사동 664-10번지 태영빌딩,킹핏(334)
2013-08-01,,영업중,서울특별시 강남구 도곡동 467-6번지 대림아크로텔 2층,더핏(335)
2016-03-02,,영업중,서울특별시 동작구 대방동 335-17번지,리턴투 필라테스
2016-06-01,,영업중,서울특별시 동작구 대방동 344-1번지,크로스핏 포스
2016-07-22,,영업중,서울특별시 동작구 신대방동 395-69번지 B101호,제이디 피티샵
2016-12-16,,영업중,서울특별시 동작구 흑석동 335-1번지 302호,휘트니스 452
2016-12-21,,영업중,서울특별시 동작구 본동 160번지 4층,스마트짐 PT&필라테스
2017-02-08,,영업중,서울특별시 동작구 대방동 417-2번지 지하,Vamos Gym
2017-02-14,,영업중,서울특별시 동작구 상도1동 377번지 2층,더블유짐 상도점
2017-08-23,,영업중,서울특별시 동작구 노량진동 52-4번지,원투원휘트니스
2017-09-20,,영업중,서울특별시 동작구 대방동 336-12번지,바디킹PT샵
1997-06-09,,영업중,서울특별시 강북구 수유동 174-5,휘트니스피플 우먼 수유점
2004-03-30,,영업중,서울특별시 동작구 사당동 248-5 4층,무브짐 남성역점
2004-07-03,,영업중,서울특별시 동작구 상도동 27-27번지 3층,(주)킹콩휘트니스
2004-08-06,,영업중,서울특별시 동작구 대방동 405-11 코스모빌딩,프레토 휘트니스
2006-12-06,,영업중,서울특별시 동작구 사당동 252-17,(주)데일리짐
2007-10-12,,영업중,서울특별시 동작구 노량진동 246-1 지층,이루어짐
2005-06-14,,영업중,서울특별시 강북구 수유동 70-4번지,범 휘트니스
2005-09-06,,영업중,서울특별시 강북구 미아동 374-13번지 2층,FUN 휘트니스
2002-10-09,,영업중,서울특별시 강북구 미아동 310-4 5층,M 휘트니스
2001-11-29,,영업중,서울특별시 동작구 사당동 1008-22번지 지하2층,비엠헬스장
2002-05-08,,영업중,서울특별시 동작구 상도동 413-0 5층,엔짐
2002-05-31,,영업중,서울특별시 동작구 흑석동 97-1 우리은행흑석동지점,마크짐 휘트니스
1998-01-15,,영업중,서울특별시 동작구 흑석동 209-0번지,헤라클레스
2007-10-26,,영업중,서울특별시 강남구 도곡동 542번지 2층,TDI-SSC스포츠클리닉(184)
2014-07-24,,영업중,서울특별시 강북구 미아동 484-4번지,이성현 퍼스널 트레이닝
2009-12-29,,영업중,서울특별시 동작구 사당동 147-53 골든시네마타워 지하1층,주- 이수역 헬스장 영자
2011-05-19,,영업중,서울특별시 동작구 상도동 323-17번지 3층,바디 디자인샵
2011-09-20,,영업중,서울특별시 동작구 상도동 20-18번지 지층,SMART GYM
2017-10-18,,영업중,서울특별시 동작구 신대방동 395-68 보라매나산스위트,크로스핏 보라매. 엘루이짐
2018-03-02,,영업중,서울특별시 동작구 신대방동 565번지 우성아파트,짐퍼스트 헬스(우성점)
2018-04-16,,영업중,서울특별시 동작구 대방동 502번지 대방동현대아파트,Ground-K
2010-09-29,,영업중,서울특별시 마포구 합정동 354-21번지 4층,PUSHUP GYM
2011-02-01,,영업중,서울특별시 마포구 상암동 1593 (주)우리기술사옥 지1층,에이블짐 상암점
2014-11-05,,영업중,서울특별시 강북구 미아동 322-1번지,피트니스팩토리 24
